0.293645727142004,0.289979841728234,0.294431934071906,0,0,0,0,0.0174962944600926,0.0732362738696614,0.0312099287281016
0,0,0,0.285954497791396,0.282600703775934,0.218939369474266,0.185460796807674,0,0,0.0270446321507312
