0.284371871997962,0.408024836509702,0.259256504895706,0,0,0,0,0,0.0235949184825082,0.0247518681141224
0,0,0,0.428574588854923,0.254965814996894,0.130177926837067,0.152995910024872,0.0107312400929081,0,0.0225545191933365
